id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1342924658925072387,1342924658925072387,2020-12-26 21:06:03 Maroc (heure d’été),2020-12-26,21:06:03,+0100,102243250,manofbird,Ted Bird,,"If your burps are stinky, please be sure to keep your distance, wear a mask and get tested for the bolognavirus.",en,[],[],[],1,2,12,[],[],https://twitter.com/manofbird/status/1342924658925072387,False,,0,,Châteauguay,,,,,,[],,,,
1342278433209012224,1342278433209012224,2020-12-25 02:18:11 Maroc (heure d’été),2020-12-25,02:18:11,+0100,596872329,kayleepatts,Kaylee Patterson,,My dad brainwashed his girlfriend (who works at a hospital) into not wearing a mask and frankly I've lost hope,en,[],[],[],0,0,4,[],[],https://twitter.com/kayleepatts/status/1342278433209012224,False,,0,,Châteauguay,,,,,,[],,,,
1342184108953317376,1341548430301118464,2020-12-24 20:03:22 Maroc (heure d’été),2020-12-24,20:03:22,+0100,2540694835,nick6feet10,Nick Thompson,,"@WealthyTycoon1 @drdagly LOL. Did you even read my post?Saying I have to doesn’t mean I choose to. I caught covid from my school or doing groceries. I always wear a mask but a virus will exploit any chance it gets. While I am home, I have to isolate from them. Zoom meals and games are a godsend.",en,[],[],[],2,0,0,[],[],https://twitter.com/nick6feet10/status/1342184108953317376,False,,0,,Châteauguay,,,,,,"[{'screen_name': 'WealthyTycoon1', 'name': 'The Tycoon', 'id': '1336754563592892427'}, {'screen_name': 'drdagly', 'name': 'Darren Markland', 'id': '7790922'}]",,,,
1342159189305655302,1342159189305655302,2020-12-24 18:24:21 Maroc (heure d’été),2020-12-24,18:24:21,+0100,197566209,emiliagxx,emilia,,the best part about wearing a mask is being able to sing in public while walking around stores without people being sure if it’s me,en,[],[],[],0,0,4,[],[],https://twitter.com/EmiliaGxx/status/1342159189305655302,False,,0,,Châteauguay,,,,,,[],,,,
1341453520613064704,1341453520613064704,2020-12-22 19:40:16 Maroc (heure d’été),2020-12-22,19:40:16,+0100,1085942147390541825,yuu_hqf,Gin_💀new pinned 💜💀comms open💀,,I should have posted it yesterday but here's my 21st persona! Also wear your mask kid  #21stDecember #December21st  https://t.co/A8wBIgJPs1,en,[],[],"['https://pbs.twimg.com/media/Ep3M3HVXEAI7aaQ.jpg', 'https://pbs.twimg.com/media/Ep3M3TJW8AMejEY.jpg', 'https://pbs.twimg.com/media/Ep3M3gLXMAEWweY.jpg']",0,2,3,"['21stdecember', 'december21st']",[],https://twitter.com/yuu_hqf/status/1341453520613064704,False,,1,https://pbs.twimg.com/media/Ep3M3HVXEAI7aaQ.jpg,Châteauguay,,,,,,[],,,,
1341231385575624704,1340605362269872128,2020-12-22 04:57:35 Maroc (heure d’été),2020-12-22,04:57:35,+0100,734917717833207808,bedardsebastien,Sébastien Bédard,,"@GhostAwakening @GreenEntreprise @cheezyvIRL @LeotheGreat19 @Pontifex Here it's around $1500 if you don't wear your mask in the public places so 750£ I don't want to pay that so, I wear my mask...",en,[],[],[],1,0,0,[],[],https://twitter.com/BedardSebastien/status/1341231385575624704,False,,0,,Châteauguay,,,,,,"[{'screen_name': 'GreenEntreprise', 'name': 'Green Entreprises', 'id': '152744577'}, {'screen_name': 'cheezyvIRL', 'name': 'cheezyvIRL', 'id': '824878397679497220'}, {'screen_name': 'LeotheGreat19', 'name': 'Leo the Great', 'id': '1005099046002978816'}, {'screen_name': 'Pontifex', 'name': 'Pope Francis', 'id': '500704345'}]",,,,
1341221488196792322,1341221488196792322,2020-12-22 04:18:16 Maroc (heure d’été),2020-12-22,04:18:16,+0100,74317853,jeremywhitemtl,Jeremy White,,"Covidiots, all of em. At least wear a mask! 🤢🤮😷 @mitchlafon",en,"[{'screen_name': 'mitchlafon', 'name': 'mitch lafon', 'id': '247091695'}]",[],[],0,0,7,[],[],https://twitter.com/JeremyWhiteMTL/status/1341221488196792322,False,https://twitter.com/ARSKYLOVER/status/1341216352380588033,0,,Châteauguay,,,,,,[],,,,
1341044766360793089,1341044766360793089,2020-12-21 16:36:02 Maroc (heure d’été),2020-12-21,16:36:02,+0100,811533451,mtlblog,MTL Blog,"{'type': 'Point', 'coordinates': [45.49987026, -73.56300186]}",Here's How Much A Ticket Was For Not Wearing A Mask At Yesterday's Protest In Montreal  https://t.co/IgRlbXS7ZR #News #Montreal,en,[],['http://dlvr.it/Rp4pNq'],[],0,2,2,"['news', 'montreal']",[],https://twitter.com/mtlblog/status/1341044766360793089,False,,0,,Châteauguay,,,,,,[],,,,
1340734119731490822,1340725869644550149,2020-12-20 20:01:38 Maroc (heure d’été),2020-12-20,20:01:38,+0100,14838414,gothalice,Rev. GothAlice,,@dominic_apold @GordonBurling Five minute clip going up on YT. How many aren’t wearing masks? How many have children with them? What the hell double-think is going through the heads of those wearing masks? They don’t want to but they know it could save their life anyway? Is it your “national right” to infect?,en,[],[],[],2,0,0,[],[],https://twitter.com/GothAlice/status/1340734119731490822,False,,0,,Châteauguay,,,,,,"[{'screen_name': 'dominic_apold', 'name': 'Dominic Apold 🇨🇦⭐⭐⭐🇳🇴🇺🇸', 'id': '948659646629367811'}, {'screen_name': 'GordonBurling', 'name': 'Gordon Burling', 'id': '1172225365022060544'}]",,,,
1340733185248940033,1340725869644550149,2020-12-20 19:57:55 Maroc (heure d’été),2020-12-20,19:57:55,+0100,14838414,gothalice,Rev. GothAlice,,@dominic_apold @GordonBurling How many aren’t wearing masks but remain in such close proximity?  Arrest and fine them all.  https://t.co/wh648ePbHg,en,[],[],[],3,0,0,[],[],https://twitter.com/GothAlice/status/1340733185248940033,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1340733123076755458/pu/img/WhWqwS5Ig5VlhyWc.jpg,Châteauguay,,,,,,"[{'screen_name': 'dominic_apold', 'name': 'Dominic Apold 🇨🇦⭐⭐⭐🇳🇴🇺🇸', 'id': '948659646629367811'}, {'screen_name': 'GordonBurling', 'name': 'Gordon Burling', 'id': '1172225365022060544'}]",,,,
1340394811443036161,1339947106522546177,2020-12-19 21:33:21 Maroc (heure d’été),2020-12-19,21:33:21,+0100,17738229,pieropan,David Pieropan,,@kathryniveyy Do you still have to wear a mask with vaccine?,en,[],[],[],0,0,0,[],[],https://twitter.com/pieropan/status/1340394811443036161,False,,0,,Châteauguay,,,,,,"[{'screen_name': 'kathryniveyy', 'name': 'Kathryn Ivey', 'id': '462499006'}]",,,,
1340012485731086336,1340012485731086336,2020-12-18 20:14:07 Maroc (heure d’été),2020-12-18,20:14:07,+0100,111455367,marcotropiano,Marco Tropiano,,The people that don't cover their nose when wearing a mask are the same people who ate the glue in kindergarten,en,[],[],[],0,0,1,[],[],https://twitter.com/MarcoTropiano/status/1340012485731086336,False,,0,,Châteauguay,,,,,,[],,,,
1339939960414203904,1339925815467925506,2020-12-18 15:25:56 Maroc (heure d’été),2020-12-18,15:25:56,+0100,637188931,bu7era,Steven Butera,,"@AshIeyysuxx @troychewning I'm still wearing a mask but if they really WORKED like that we wouldnt see cases rising. Here in QC, they are mandatory. Everyone wears it but guess what? Cases keep rising. It doesnt make sense.",en,[],[],[],1,0,0,[],[],https://twitter.com/BU7ERA/status/1339939960414203904,False,,0,,Châteauguay,,,,,,"[{'screen_name': 'ashIeyysuxx', 'name': 'ashley', 'id': '1215954576408567813'}, {'screen_name': 'troychewning', 'name': 'DC SPORTS MESSIAH', 'id': '84572128'}]",,,,
1339925815467925506,1339925815467925506,2020-12-18 14:29:43 Maroc (heure d’été),2020-12-18,14:29:43,+0100,637188931,bu7era,Steven Butera,,Tell me why the vaccine is being taken but you're still wearing a mask? This thing is serious B.S,en,[],[],[],4,0,3,[],[],https://twitter.com/BU7ERA/status/1339925815467925506,False,https://twitter.com/ABC/status/1339920268819619841,0,,Châteauguay,,,,,,[],,,,
1344795443134427139,1344795443134427139,2021-01-01 00:59:53 Maroc (heure d’été),2021-01-01,00:59:53,+0100,841507429296832512,thebolenshow,🅱ʳʸᶜᵉ (BLM),,"Hey guys, when you go out partying tonight...wear a mask lol",en,[],[],[],0,0,0,[],[],https://twitter.com/thebolenshow/status/1344795443134427139,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795440408121345,1344749793218850829,2021-01-01 00:59:52 Maroc (heure d’été),2021-01-01,00:59:52,+0100,65695578,notafairy,AJ,,"@stewartdantec @SonofBaldwin At least she tried to do right. You don't have to like masks, you just have to wear them. Don't have to like wearing seatbelts or driving sober but you should do it because of the logic behind doing those things. This is America, a country where science and logic are weaponized.",en,[],[],[],0,0,7,[],[],https://twitter.com/notafairy/status/1344795440408121345,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'stewartdantec', 'name': 'Danté Stewart (Stew)', 'id': '227514907'}, {'screen_name': 'SonofBaldwin', 'name': 'Robert Jones, Jr.', 'id': '68003308'}]",,,,
1344795434720653312,1344795433709797376,2021-01-01 00:59:51 Maroc (heure d’été),2021-01-01,00:59:51,+0100,26771961,pnazemi,Pouria Nazemi,,"...Maybe the best way to remember them is to keep us and each other safe. Let this be our new year resolution: keep washing our hands, keep social distancing and wear a mask, and stay vigilant.  #COVID19",en,[],[],[],0,0,14,['covid19'],[],https://twitter.com/pnazemi/status/1344795434720653312,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795427967803396,1344795427158298624,2021-01-01 00:59:49 Maroc (heure d’été),2021-01-01,00:59:49,+0100,1128830479115935744,aratinspatz,A rat in spatz,,president knows more than them. And on a personal note I see it as a slap in the face. Refusing to wear a mask and actively spreading this virus is delaying the restart of the industry I work and have a degree in. So every time I see one of these morons I have to fight the urge,en,[],[],[],1,0,2,[],[],https://twitter.com/aratinspatz/status/1344795427967803396,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795427061821441,1344795427061821441,2021-01-01 00:59:49 Maroc (heure d’été),2021-01-01,00:59:49,+0100,131193253,stevedoyel,Steve Doyel,,"Everyone’s NY Resolution should be to help each other and be kind to one another. Wear your mask, do your part. I know I’m ready to get back to a normal life with a 4yo and 10 month old. It would be nice to have a family dinner inside of a restaurant for once! Don’t be selfish.",en,[],[],[],0,0,1,[],[],https://twitter.com/stevedoyel/status/1344795427061821441,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795425128259584,1344424275927838720,2021-01-01 00:59:49 Maroc (heure d’été),2021-01-01,00:59:49,+0100,395142271,muddyhippo22,Muddy Hippo 🦛,,"@BOOB_level @Outkick Right, right, this is where you need to cite a part of the constitution or some kind of case or statute that shows ""right to not wear a mask"" actually exists.  But you can't. Because you're lying. Inconvenience =/= violation of freedom.",en,[],[],[],0,0,0,[],[],https://twitter.com/muddyhippo22/status/1344795425128259584,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'BOOB_level', 'name': 'Titan', 'id': '524834510'}, {'screen_name': 'Outkick', 'name': 'OutKick', 'id': '334920737'}]",,,,
1344795423341469696,1344750388537294850,2021-01-01 00:59:48 Maroc (heure d’été),2021-01-01,00:59:48,+0100,21354241,kali8989,Frances Del Rio,,"@parlertakes these idiots seriously don’t get  that the reason repugs get more Covid is that THEY are the ones refusing to wear masks, they have no qualms about attending large gatherings with no social distancing and all the rest.. DUH............",en,[],[],[],0,0,0,[],[],https://twitter.com/kali8989/status/1344795423341469696,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'parlertakes', 'name': 'ParlerTakes', 'id': '1483986734350311426'}]",,,,
1344795418719227904,1344794007193464833,2021-01-01 00:59:47 Maroc (heure d’été),2021-01-01,00:59:47,+0100,490989354,firefoxtessa,Tessa “FireFox” VB,,@AlexBerenson Okay if I get a round trip ticket to Maui first class and I don’t have to wear a mask or distance anymore and you get me an all inclusive resort then maayyyyyyyyyyybe. Or I could just hop a plane to Puerto Vallarta and get the same experience except cheaper and no vaccine,en,[],[],[],0,0,6,[],[],https://twitter.com/FirefoxTessa/status/1344795418719227904,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'AlexBerenson', 'name': 'Alex Berenson', 'id': '87679233'}]",,,,
1344795415661592577,1344795415661592577,2021-01-01 00:59:46 Maroc (heure d’été),2021-01-01,00:59:46,+0100,1187272085795524608,tslawrence4,TS Lawrence,,I woke up this morning. It’s cloudy. I have to wear a face mask so Covid won’t kill me. Trump is president. Duterte is president. Just like yesterday. And the day before. And the day before that. Well wishes and whiz bangs didn’t alter that at the stroke of 12. Happy New Year.,en,[],[],[],0,0,0,[],[],https://twitter.com/TSLawrence4/status/1344795415661592577,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795404462739457,1344795404462739457,2021-01-01 00:59:44 Maroc (heure d’été),2021-01-01,00:59:44,+0100,22731488,nicryen,NICRYeN,,I just want to spray her in the face with Clorox. Just get your packages delivered to your house if you don’t want to comply with wearing a mask. Dumb bitch!,en,[],[],[],0,0,0,[],[],https://twitter.com/nicryen/status/1344795404462739457,False,https://twitter.com/davenewworld_2/status/1344381430034550786,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795403611299840,1344767896031956992,2021-01-01 00:59:43 Maroc (heure d’été),2021-01-01,00:59:43,+0100,802168670596186112,ausshot3dave,Tweet Whisperer David J Smith,,"@sunriseon7 @JohnBarilaroMP Haha 😂 we here in WA the actual Gold Standard. Have a booming economy! No masks, no Covid virus 🦠 our premier is overwhelmingly popular &amp; the East is blind. Lockdown works. Lockdown works. Lockdown works. We are running a surplus because we have a good state government",en,[],[],[],2,0,8,[],[],https://twitter.com/Ausshot3Dave/status/1344795403611299840,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'sunriseon7', 'name': 'Sunrise', 'id': '18753424'}, {'screen_name': 'JohnBarilaroMP', 'name': 'John Barilaro MP', 'id': '137263102'}]",,,,
1344795400268623878,1344795400268623878,2021-01-01 00:59:43 Maroc (heure d’été),2021-01-01,00:59:43,+0100,1551240769,paigeteach,Paige Anderson,,@ABC New word for 2021 “SPREADER” Meaning: anybody who doesn’t wear a mask over nose and mouth!,en,[],[],[],0,0,0,[],[],https://twitter.com/Paigeteach/status/1344795400268623878,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795389770280961,1344795389770280961,2021-01-01 00:59:40 Maroc (heure d’été),2021-01-01,00:59:40,+0100,2967499403,evraaikay40,I K E N N A,,"The Coronavirus didn't end at the chime of 12:00 am. -Avoid unnecessary gatherings and meetings. -Avoid unnecessary travels. -Wear a face mask -Wash your hands -Use your alcohol-based sanitizer. -Follow all NCDC guidelines and protocols. -You made it into 2021, stay alive!",en,[],[],[],0,9,7,[],[],https://twitter.com/evraaikay40/status/1344795389770280961,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795377464127490,1344508798581559297,2021-01-01 00:59:37 Maroc (heure d’été),2021-01-01,00:59:37,+0100,38800150,dalimar1341,Dalimar2000,,"@kurteichenwald @HawleyMO So your cloth face covering is N95? Please tell me where you got this, as I understand it the N95 face coverings are reserved for front line medical workers. Masks keep out the rest of the bio-load, not Covid. so if he died of covid, it had nothing to do with a mask!",en,[],[],[],0,0,0,[],[],https://twitter.com/dalimar1341/status/1344795377464127490,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'kurteichenwald', 'name': 'Kurt Eichenwald', 'id': '215207998'}, {'screen_name': 'HawleyMO', 'name': 'Josh Hawley', 'id': '2352629311'}]",,,,
1344795376654692353,1344784904438116352,2021-01-01 00:59:37 Maroc (heure d’été),2021-01-01,00:59:37,+0100,1279335754293039104,yuqniie,꒰ა ♡ ໒꒱,,@Sunset_panda @stixtchh @AngieePlet @Vultiee @SamraRBLX @Starxye @imIotus @GazingGen @julyorii @ItsLakiPlays I ain't letting go of that mask until covid is over!,en,[],[],[],1,0,2,[],[],https://twitter.com/Yuqniie/status/1344795376654692353,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'sunset_panda', 'name': 'Sunset Panda', 'id': '1450201626686361601'}, {'screen_name': 'AngieePlet', 'name': 'AngiePlet', 'id': '1104726653857660928'}, {'screen_name': 'Vultiee', 'name': 'vult', 'id': '1228447331500089344'}, {'screen_name': 'Starxye', 'name': 'Starxye', 'id': '1021670695632347136'}, {'screen_name': 'imIotus', 'name': 'lotus', 'id': '1134428547135787008'}, {'screen_name': 'GazingGen', 'name': 'genevieve☁️', 'id': '1316529470220754945'}, {'screen_name': 'ItsLakiPlays', 'name': 'Laki🤍', 'id': '1206999454114562050'}]",,,,
1344795374075207680,1344795374075207680,2021-01-01 00:59:36 Maroc (heure d’été),2021-01-01,00:59:36,+0100,475081558,tituswinters,Titus Winters,,"This freaking year. Here's to it being over, and better times on the horizon. Good luck all, stay safe, stay strong. Wear your !$#-! masks.",en,[],[],[],0,0,43,[],[],https://twitter.com/TitusWinters/status/1344795374075207680,False,,0,,Côte-Saint-Luc,,,,,,[],,,,
1344795355725107201,1344345188500721665,2021-01-01 00:59:32 Maroc (heure d’été),2021-01-01,00:59:32,+0100,20375729,rdz_photo,🇺🇦 Helen Rhodes 🇺🇦,,@thatkat I do all collections so see a variety of parents on way past. I do get to wear a mask though,en,[],[],[],0,0,1,[],[],https://twitter.com/RDZ_photo/status/1344795355725107201,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'thatkat', 'name': 'Kat Molesworth', 'id': '14788631'}]",,,,
1344795353061605376,1344784996897226754,2021-01-01 00:59:31 Maroc (heure d’été),2021-01-01,00:59:31,+0100,2234725674,morgannaanna,playoff avalanche warning 🚨,,"@me_again1970 Not a fan of wearing a mask as a hat, or wearing anything but her fur coat",en,[],[],[],0,0,0,[],[],https://twitter.com/morgannaanna/status/1344795353061605376,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'me_again1970', 'name': 'Colorado Fan of Georgian Voters', 'id': '1271975235307241472'}]",,,,
1344795347646697472,1344795347646697472,2021-01-01 00:59:30 Maroc (heure d’été),2021-01-01,00:59:30,+0100,963938804,dumbariesbitch,La Guera,,"If you wear one of these masks, just know that you are the most selfish human being. These are completely SHEER masks and do absolutely NOTHING! This enraged me to see.  https://t.co/DgDGWHEhV0",en,[],[],['https://pbs.twimg.com/media/EqmsOniUYAAVOjU.jpg'],0,0,4,[],[],https://twitter.com/DumbAriesBitch/status/1344795347646697472,False,,1,https://pbs.twimg.com/media/EqmsOniUYAAVOjU.jpg,Côte-Saint-Luc,,,,,,[],,,,
1344795342051545088,1344707070612934656,2021-01-01 00:59:29 Maroc (heure d’été),2021-01-01,00:59:29,+0100,156418874,swashbucklerrr,charlie barnes,,@JackPosobiec That’s what happens when governors close businesses and don’t get unemployment checks to people properly so they can survive . Add on top of that unlimited protestors by the millions allowed to avoid social distancing and mask wearing mandates basically causing this massive,en,[],[],[],1,0,0,[],[],https://twitter.com/swashbucklerrr/status/1344795342051545088,False,,0,,Côte-Saint-Luc,,,,,,"[{'screen_name': 'JackPosobiec', 'name': 'WEF Detainee Poso', 'id': '592730371'}]",,,,
1344794470567604230,1344644441643114499,2021-01-01 00:56:01 Maroc (heure d’été),2021-01-01,00:56:01,+0100,32628423,jason_glazer,Jason Glazer,,"@mama_c2 Believe it or not I will go with @AuschwitzMuseum If you want to know and see what real heartbreak and suffering is, give this account a follow.  Then tell me if wearing a mask or having to social distance is so miserable n",en,"[{'screen_name': 'auschwitzmuseum', 'name': 'auschwitz memorial', 'id': '586291040'}]",[],[],0,0,2,[],[],https://twitter.com/Jason_Glazer/status/1344794470567604230,False,,0,,Dorval,,,,,,[],,,,
1344726261994762240,1344724783167102976,2020-12-31 20:24:59 Maroc (heure d’été),2020-12-31,20:24:59,+0100,778068008547811328,arthurcasey514,Arthur Casey,,@mehdirhasan I’ve only seen 3 people not wearing masks in stores since July. The first two were a couple that may not have realized (it was day 1 of the mask mandate) and the only other person was wearing a face shield (which are ineffective) so may have had a medical condition.,en,[],[],[],1,0,1,[],[],https://twitter.com/ArthurCasey514/status/1344726261994762240,False,,0,,Dorval,,,,,,"[{'screen_name': 'mehdirhasan', 'name': 'Mehdi Hasan', 'id': '130557513'}]",,,,
1344466177599414272,1344466177599414272,2020-12-31 03:11:30 Maroc (heure d’été),2020-12-31,03:11:30,+0100,709121712,northgenesis,Genesis Johnny North,,#AEWDynamite social distanced but not wearing their masks right AEW faithful.,en,[],[],[],0,0,0,['aewdynamite'],[],https://twitter.com/northgenesis/status/1344466177599414272,False,,0,,Dorval,,,,,,[],,,,
1344434250083430400,1344430653157355520,2020-12-31 01:04:38 Maroc (heure d’été),2020-12-31,01:04:38,+0100,102243250,manofbird,Ted Bird,,"@NatashaFatah They don’t appear to be social distancing but I did notice one guy wearing a mask, so kudos to him.",en,[],[],[],0,0,2,[],[],https://twitter.com/manofbird/status/1344434250083430400,False,,0,,Dorval,,,,,,"[{'screen_name': 'NatashaFatah', 'name': 'Natasha Fatah', 'id': '14691203'}]",,,,
1343622591395803142,1343622591395803142,2020-12-28 19:19:23 Maroc (heure d’été),2020-12-28,19:19:23,+0100,17645376,thisisfay,Fay 🦇,,what's the point in wearing makeup if you're wearing a mask and a beanie lmaoo none,en,[],[],[],1,0,0,[],[],https://twitter.com/thisisfay/status/1343622591395803142,False,,0,,Dorval,,,,,,[],,,,
1343235959043858440,1343050925326348289,2020-12-27 17:43:03 Maroc (heure d’été),2020-12-27,17:43:03,+0100,3408341163,okupiedkat,Marilyn,,"@MeghanMcCain Wear a mask, stay safe!!! The next time anyone says anything. I have a quote that the very wise Bart Simpson would use “....EAT MY shorts!!",en,[],[],[],0,0,0,[],[],https://twitter.com/okupiedkat/status/1343235959043858440,False,,0,,Dorval,,,,,,"[{'screen_name': 'MeghanMcCain', 'name': 'Meghan McCain', 'id': '23176276'}]",,,,
1342924658925072387,1342924658925072387,2020-12-26 21:06:03 Maroc (heure d’été),2020-12-26,21:06:03,+0100,102243250,manofbird,Ted Bird,,"If your burps are stinky, please be sure to keep your distance, wear a mask and get tested for the bolognavirus.",en,[],[],[],1,2,12,[],[],https://twitter.com/manofbird/status/1342924658925072387,False,,0,,Dorval,,,,,,[],,,,
1342278433209012224,1342278433209012224,2020-12-25 02:18:11 Maroc (heure d’été),2020-12-25,02:18:11,+0100,596872329,kayleepatts,Kaylee Patterson,,My dad brainwashed his girlfriend (who works at a hospital) into not wearing a mask and frankly I've lost hope,en,[],[],[],0,0,4,[],[],https://twitter.com/kayleepatts/status/1342278433209012224,False,,0,,Dorval,,,,,,[],,,,
1342184108953317376,1341548430301118464,2020-12-24 20:03:22 Maroc (heure d’été),2020-12-24,20:03:22,+0100,2540694835,nick6feet10,Nick Thompson,,"@WealthyTycoon1 @drdagly LOL. Did you even read my post?Saying I have to doesn’t mean I choose to. I caught covid from my school or doing groceries. I always wear a mask but a virus will exploit any chance it gets. While I am home, I have to isolate from them. Zoom meals and games are a godsend.",en,[],[],[],2,0,0,[],[],https://twitter.com/nick6feet10/status/1342184108953317376,False,,0,,Dorval,,,,,,"[{'screen_name': 'WealthyTycoon1', 'name': 'The Tycoon', 'id': '1336754563592892427'}, {'screen_name': 'drdagly', 'name': 'Darren Markland', 'id': '7790922'}]",,,,
1342159189305655302,1342159189305655302,2020-12-24 18:24:21 Maroc (heure d’été),2020-12-24,18:24:21,+0100,197566209,emiliagxx,emilia,,the best part about wearing a mask is being able to sing in public while walking around stores without people being sure if it’s me,en,[],[],[],0,0,4,[],[],https://twitter.com/EmiliaGxx/status/1342159189305655302,False,,0,,Dorval,,,,,,[],,,,
1341453520613064704,1341453520613064704,2020-12-22 19:40:16 Maroc (heure d’été),2020-12-22,19:40:16,+0100,1085942147390541825,yuu_hqf,Gin_💀new pinned 💜💀comms open💀,,I should have posted it yesterday but here's my 21st persona! Also wear your mask kid  #21stDecember #December21st  https://t.co/A8wBIgJPs1,en,[],[],"['https://pbs.twimg.com/media/Ep3M3HVXEAI7aaQ.jpg', 'https://pbs.twimg.com/media/Ep3M3TJW8AMejEY.jpg', 'https://pbs.twimg.com/media/Ep3M3gLXMAEWweY.jpg']",0,2,3,"['21stdecember', 'december21st']",[],https://twitter.com/yuu_hqf/status/1341453520613064704,False,,1,https://pbs.twimg.com/media/Ep3M3HVXEAI7aaQ.jpg,Dorval,,,,,,[],,,,
1341231385575624704,1340605362269872128,2020-12-22 04:57:35 Maroc (heure d’été),2020-12-22,04:57:35,+0100,734917717833207808,bedardsebastien,Sébastien Bédard,,"@GhostAwakening @GreenEntreprise @cheezyvIRL @LeotheGreat19 @Pontifex Here it's around $1500 if you don't wear your mask in the public places so 750£ I don't want to pay that so, I wear my mask...",en,[],[],[],1,0,0,[],[],https://twitter.com/BedardSebastien/status/1341231385575624704,False,,0,,Dorval,,,,,,"[{'screen_name': 'GreenEntreprise', 'name': 'Green Entreprises', 'id': '152744577'}, {'screen_name': 'cheezyvIRL', 'name': 'cheezyvIRL', 'id': '824878397679497220'}, {'screen_name': 'LeotheGreat19', 'name': 'Leo the Great', 'id': '1005099046002978816'}, {'screen_name': 'Pontifex', 'name': 'Pope Francis', 'id': '500704345'}]",,,,
1341221488196792322,1341221488196792322,2020-12-22 04:18:16 Maroc (heure d’été),2020-12-22,04:18:16,+0100,74317853,jeremywhitemtl,Jeremy White,,"Covidiots, all of em. At least wear a mask! 🤢🤮😷 @mitchlafon",en,"[{'screen_name': 'mitchlafon', 'name': 'mitch lafon', 'id': '247091695'}]",[],[],0,0,7,[],[],https://twitter.com/JeremyWhiteMTL/status/1341221488196792322,False,https://twitter.com/ARSKYLOVER/status/1341216352380588033,0,,Dorval,,,,,,[],,,,
1341044766360793089,1341044766360793089,2020-12-21 16:36:02 Maroc (heure d’été),2020-12-21,16:36:02,+0100,811533451,mtlblog,MTL Blog,"{'type': 'Point', 'coordinates': [45.49987026, -73.56300186]}",Here's How Much A Ticket Was For Not Wearing A Mask At Yesterday's Protest In Montreal  https://t.co/IgRlbXS7ZR #News #Montreal,en,[],['http://dlvr.it/Rp4pNq'],[],0,2,2,"['news', 'montreal']",[],https://twitter.com/mtlblog/status/1341044766360793089,False,,0,,Dorval,,,,,,[],,,,
1340734119731490822,1340725869644550149,2020-12-20 20:01:38 Maroc (heure d’été),2020-12-20,20:01:38,+0100,14838414,gothalice,Rev. GothAlice,,@dominic_apold @GordonBurling Five minute clip going up on YT. How many aren’t wearing masks? How many have children with them? What the hell double-think is going through the heads of those wearing masks? They don’t want to but they know it could save their life anyway? Is it your “national right” to infect?,en,[],[],[],2,0,0,[],[],https://twitter.com/GothAlice/status/1340734119731490822,False,,0,,Dorval,,,,,,"[{'screen_name': 'dominic_apold', 'name': 'Dominic Apold 🇨🇦⭐⭐⭐🇳🇴🇺🇸', 'id': '948659646629367811'}, {'screen_name': 'GordonBurling', 'name': 'Gordon Burling', 'id': '1172225365022060544'}]",,,,
1340733185248940033,1340725869644550149,2020-12-20 19:57:55 Maroc (heure d’été),2020-12-20,19:57:55,+0100,14838414,gothalice,Rev. GothAlice,,@dominic_apold @GordonBurling How many aren’t wearing masks but remain in such close proximity?  Arrest and fine them all.  https://t.co/wh648ePbHg,en,[],[],[],3,0,0,[],[],https://twitter.com/GothAlice/status/1340733185248940033,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1340733123076755458/pu/img/WhWqwS5Ig5VlhyWc.jpg,Dorval,,,,,,"[{'screen_name': 'dominic_apold', 'name': 'Dominic Apold 🇨🇦⭐⭐⭐🇳🇴🇺🇸', 'id': '948659646629367811'}, {'screen_name': 'GordonBurling', 'name': 'Gordon Burling', 'id': '1172225365022060544'}]",,,,
